,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
47,48,ROYER STEPHANE,CLUB YERROIS DE TRIATHLON 91,16 S4M,M,0 days 05:54:29.000000000,0 days 00:53:01.000000000,0 days 03:21:20.000000000,0 days 01:40:08.000000000
48,49,FAYON MARCEL,A.S.M.E TRIATHLON 42,12 V1M,M,0 days 05:54:59.000000000,0 days 00:52:43.000000000,0 days 03:23:01.000000000,0 days 01:39:15.000000000
49,50,FOUILLOUX LAURENT,ASVEL,4 V2M,M,0 days 05:55:17.000000000,0 days 00:49:34.000000000,0 days 03:35:29.000000000,0 days 01:30:15.000000000
50,51,GIRAULT PIERRE,ANGER TRIATHLON,17 S4M,M,0 days 05:55:20.000000000,0 days 00:50:33.000000000,0 days 03:19:55.000000000,0 days 01:44:53.000000000
51,52,CARE SYLVAIN,SAVOIE TEAM TRIATHLON,18 S4M,M,0 days 05:55:55.000000000,0 days 00:50:14.000000000,0 days 03:30:30.000000000,0 days 01:35:12.000000000
52,53,RIOTTEAU JOEL,TRIATHL AIX,13 V1M,M,0 days 05:55:56.000000000,0 days 00:48:02.000000000,0 days 03:30:09.000000000,0 days 01:37:46.000000000
53,54,MARLIERE CYRIL,CLUB YERROIS DE TRIATHLON 91,5 S2M,M,0 days 05:56:17.000000000,0 days 00:56:02.000000000,0 days 03:22:53.000000000,0 days 01:37:23.000000000
54,55,VIOLLAND NICOLAS,A.L. ECHIROLLES,12 S3M,M,0 days 05:56:31.000000000,0 days 00:46:40.000000000,0 days 03:27:29.000000000,0 days 01:42:23.000000000
55,56,MANCINI MAURIZIO,ASVEL,14 V1M,M,0 days 05:57:00.000000000,0 days 00:52:15.000000000,0 days 03:25:04.000000000,0 days 01:39:42.000000000
56,57,BEAUCHEF LAURENT,ALBERTVILLE TARENTAISE TRIATHLON,15 V1M,M,0 days 05:58:27.000000000,0 days 00:52:20.000000000,0 days 03:23:10.000000000,0 days 01:42:58.000000000
