,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
372,373,SERBAC LUDOVIC,PARIS,137-VE,,0 days 01:37:38.000000000,0 days 00:17:14.000000000,0 days 00:48:33.000000000,0 days 00:31:51.000000000
373,374,GAUSSEN MARYLINE,ST ROMAIN DE JALIONAS,19-SE,,0 days 01:37:40.000000000,0 days 00:22:47.000000000,0 days 00:41:03.000000000,0 days 00:33:50.000000000
374,375,COURTOIS JÉRÔME,OZOIR LA FERRIÈRE,183-SE,,0 days 01:37:43.000000000,0 days 00:24:29.000000000,0 days 00:43:33.000000000,0 days 00:29:41.000000000
375,376,GARDET BENOÎT,COMMUNAY,184-SE,,0 days 01:37:45.000000000,0 days 00:24:35.000000000,0 days 00:44:03.000000000,0 days 00:29:06.000000000
376,377,BOUILLOD BRUNO,GRIGNY,185-SE,,0 days 01:37:54.000000000,0 days 00:20:26.000000000,0 days 00:46:31.000000000,0 days 00:30:57.000000000
377,378,ROTY CHARLOTTE,VILLEURBANNE,20-SE,,0 days 01:38:03.000000000,0 days 00:22:08.000000000,0 days 00:48:06.000000000,0 days 00:27:49.000000000
378,379,MAGNIN BENEDITE,ROANNE TRIATHLON,21-SE,,0 days 01:38:20.000000000,0 days 00:21:04.000000000,0 days 00:40:44.000000000,0 days 00:36:31.000000000
379,380,RANDRIANESY MAHANINA,LYON,186-SE,,0 days 01:38:21.000000000,0 days 00:24:48.000000000,0 days 00:46:14.000000000,0 days 00:27:18.000000000
380,381,VERMOREL BERTRAND,BEYNOST,138-VE,,0 days 01:38:21.000000000,0 days 00:25:24.000000000,0 days 00:45:30.000000000,0 days 00:27:27.000000000
381,382,GIROT THOMAS,LYON,187-SE,,0 days 01:38:25.000000000,0 days 00:21:56.000000000,0 days 00:41:53.000000000,0 days 00:34:36.000000000
382,383,JUE EMILIE,GRENOBLE,22-SE,,0 days 01:38:30.000000000,0 days 00:22:46.000000000,0 days 00:43:38.000000000,0 days 00:32:06.000000000
383,384,JABBOUR LARA,GRENOBLE,23-SE,,0 days 01:38:30.000000000,0 days 00:22:48.000000000,0 days 00:43:36.000000000,0 days 00:32:06.000000000
