,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
157,158,COUTURE,NON LICENCIE,S2M (6.),M,0 days 01:56:26.000000000,0 days 00:22:33.000000000,0 days 01:06:20.000000000,0 days 00:27:34.000000000
158,159,DELAPORTE,NON LICENCIE,S2M (7.),M,0 days 01:56:42.000000000,0 days 00:16:44.000000000,0 days 01:07:14.000000000,0 days 00:32:44.000000000
159,160,KIRK,CHAMBÉRY TRIATHLON,JUM (5.),M,0 days 01:57:00.000000000,0 days 00:17:53.000000000,0 days 01:08:32.000000000,0 days 00:30:36.000000000
160,161,SIMIAND,NON LICENCIE,CAM (6.),M,0 days 01:57:13.000000000,0 days 00:20:22.000000000,0 days 01:08:01.000000000,0 days 00:28:51.000000000
161,162,NOYER,NON LICENCIE,V1F (8.),F,0 days 01:57:43.000000000,0 days 00:21:44.000000000,0 days 01:07:38.000000000,0 days 00:28:21.000000000
162,163,RICHARD,NON LICENCIE,V3M (8.),M,0 days 01:57:50.000000000,0 days 00:27:50.000000000,0 days 01:04:42.000000000,0 days 00:25:19.000000000
163,164,BUCHHEIT,SAINT PRIEST TRIATHLON,S3M (23.),M,0 days 01:58:07.000000000,0 days 00:22:49.000000000,0 days 01:06:18.000000000,0 days 00:29:01.000000000
164,165,BUISSON,NON LICENCIE,V3M (9.),M,0 days 01:58:08.000000000,0 days 00:18:04.000000000,0 days 01:08:57.000000000,0 days 00:31:08.000000000
165,166,PAYET,RILLIEUX TRIATHLON,V2M (18.),M,0 days 01:58:21.000000000,0 days 00:21:42.000000000,0 days 01:07:48.000000000,0 days 00:28:52.000000000
166,167,DUVAL,NON LICENCIE,V1M (30.),M,0 days 01:58:46.000000000,0 days 00:22:42.000000000,0 days 01:08:39.000000000,0 days 00:27:27.000000000
167,168,GUERAUD,NON LICENCIE,V2M (19.),M,0 days 01:59:39.000000000,0 days 00:25:05.000000000,0 days 01:08:38.000000000,0 days 00:25:57.000000000
168,169,LEBEGUE,TRISALEVE ANNEMASSE,S3M (24.),M,0 days 02:00:19.000000000,0 days 00:18:11.000000000,0 days 01:10:04.000000000,0 days 00:32:05.000000000
169,170,LEGROS,GRESIVAUDAN TRIATHLON,V2M (20.),M,0 days 02:00:20.000000000,0 days 00:22:37.000000000,0 days 01:08:19.000000000,0 days 00:29:24.000000000
170,171,BERGERE,VALLONS DE LA TOUR TRIATHLON,V2F (3.),F,0 days 02:00:37.000000000,0 days 00:19:57.000000000,0 days 01:11:57.000000000,0 days 00:28:44.000000000
171,172,DELARBRE,NON LICENCIE,S4F (4.),F,0 days 02:01:32.000000000,0 days 00:20:32.000000000,0 days 01:09:18.000000000,0 days 00:31:42.000000000
172,173,TANGHE,AMICALE PÉDESTRE DE L ARCLUSAZ. APA,V2M (21.),M,0 days 02:01:43.000000000,0 days 00:24:56.000000000,0 days 01:03:58.000000000,0 days 00:32:51.000000000
173,174,PERRIN,NON LICENCIE,S4M (31.),M,0 days 02:02:06.000000000,0 days 00:22:03.000000000,0 days 01:09:40.000000000,0 days 00:30:24.000000000
174,175,BOULLEAU,MILLE PATTES TRIATHLON GRENOBLE,S3F (4.),F,0 days 02:02:06.000000000,0 days 00:21:24.000000000,0 days 01:10:26.000000000,0 days 00:30:17.000000000
175,176,SOUBLIN,ALBERTVILLE TARENTAISE TRIATHLON,V3M (10.),M,0 days 02:02:11.000000000,0 days 00:17:40.000000000,0 days 01:11:22.000000000,0 days 00:33:10.000000000
176,177,GAILLARD,NON LICENCIE,V1M (31.),M,0 days 02:02:11.000000000,0 days 00:20:42.000000000,0 days 01:11:08.000000000,0 days 00:30:23.000000000
177,178,BROSSET,NON LICENCIE,S2M (8.),M,0 days 02:02:59.000000000,0 days 00:26:13.000000000,0 days 01:06:50.000000000,0 days 00:29:57.000000000
178,179,GAYOT,NON LICENCIE,V1M (32.),M,0 days 02:04:47.000000000,0 days 00:20:34.000000000,0 days 01:10:59.000000000,0 days 00:33:14.000000000
179,180,POUPARD,NON LICENCIE,S2M (9.),M,0 days 02:04:50.000000000,0 days 00:23:59.000000000,0 days 01:09:43.000000000,0 days 00:31:09.000000000
180,181,BELEFFI,NON LICENCIE,V5M (1.),M,0 days 02:05:05.000000000,0 days 00:27:19.000000000,0 days 01:07:06.000000000,0 days 00:30:41.000000000
181,182,PICHOL THIEVEND,ATT,S3F (5.),F,0 days 02:06:00.000000000,0 days 00:17:31.000000000,0 days 01:14:52.000000000,0 days 00:33:37.000000000
182,183,TARANTOLA,NON LICENCIE,V2M (22.),M,0 days 02:07:25.000000000,0 days 00:23:15.000000000,0 days 01:14:19.000000000,0 days 00:29:52.000000000
183,184,KUA,NON LICENCIE,V1M (33.),M,0 days 02:07:38.000000000,0 days 00:22:10.000000000,0 days 01:14:19.000000000,0 days 00:31:09.000000000
184,185,CHAMPIER,NON LICENCIE,V1F (9.),F,0 days 02:07:39.000000000,0 days 00:22:45.000000000,0 days 01:16:06.000000000,0 days 00:28:48.000000000
185,186,PERSOUD,VAULX EN VELIN TRIATHLON,V2M (23.),M,0 days 02:07:56.000000000,0 days 00:21:10.000000000,0 days 01:15:56.000000000,0 days 00:30:51.000000000
186,187,REPKAT,CROCO D AIRAIN NIMES,V6M (1.),M,0 days 02:08:08.000000000,0 days 00:34:13.000000000,0 days 01:05:52.000000000,0 days 00:28:04.000000000
187,188,CHAMPIER,NON LICENCIE,V2M (24.),M,0 days 02:08:18.000000000,0 days 00:20:58.000000000,0 days 01:17:56.000000000,0 days 00:29:25.000000000
188,189,MOMOT,NON LICENCIE,S2F (3.),F,0 days 02:09:41.000000000,0 days 00:19:11.000000000,0 days 01:20:51.000000000,0 days 00:29:41.000000000
189,190,QUILEZ,ECHIROLLES TRIATHLON,V3M (11.),M,0 days 02:09:48.000000000,0 days 00:22:38.000000000,0 days 01:15:44.000000000,0 days 00:31:27.000000000
190,191,BOUR,NON LICENCIE,V1M (34.),M,0 days 02:13:43.000000000,0 days 00:23:37.000000000,0 days 01:18:35.000000000,0 days 00:31:32.000000000
191,192,PEYRET,LES ALLIGATORS SEYNOD TRIATHLON,S4F (5.),F,0 days 02:14:31.000000000,0 days 00:21:30.000000000,0 days 01:18:11.000000000,0 days 00:34:50.000000000
192,193,GAYOT,NON LICENCIE,V1F (10.),F,0 days 02:18:00.000000000,0 days 00:26:39.000000000,0 days 01:17:45.000000000,0 days 00:33:37.000000000
193,194,BOIS,NON LICENCIE,S2F (4.),F,0 days 02:20:59.000000000,0 days 00:19:53.000000000,0 days 01:27:32.000000000,0 days 00:33:34.000000000
194,195,PETITDEMANGE,NON LICENCIE,S3F (6.),F,0 days 02:21:20.000000000,0 days 00:22:07.000000000,0 days 01:27:25.000000000,0 days 00:31:48.000000000
195,196,TARDY,NON LICENCIE,S3M (25.),M,0 days 02:25:02.000000000,0 days 00:30:17.000000000,0 days 01:24:37.000000000,0 days 00:30:09.000000000
196,197,LE LUC,GUC TRIATHLON,V2F (4.),F,0 days 02:26:48.000000000,0 days 00:25:07.000000000,0 days 01:22:18.000000000,0 days 00:39:24.000000000
197,198,ZANIN,1000 PATTES TRIATHLON,V1F (11.),F,0 days 02:29:24.000000000,0 days 00:20:29.000000000,0 days 01:25:26.000000000,0 days 00:43:30.000000000
