,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
51,52,HAMARD FABIENS,CLUB DES NAGEURS DE PARIS,11 S2M,M,0 days 02:26:41.000000000,0 days 00:23:32.000000000,0 days 01:25:09.000000000,0 days 00:38:02.000000000
52,53,CHATELUS SÉBASTIEN,FREE IRON TEAM,14 S4M,M,0 days 02:26:49.000000000,0 days 00:24:47.000000000,0 days 01:23:59.000000000,0 days 00:38:05.000000000
53,54,LE BLOA YANN,ESPERANCE TEAM NOGENT TRIATHLON,10 S3M,M,0 days 02:26:55.000000000,0 days 00:22:58.000000000,0 days 01:23:06.000000000,0 days 00:40:52.000000000
54,55,DUPONT THOMAS,TCVD,11 S3M,M,0 days 02:27:07.000000000,0 days 00:22:49.000000000,0 days 01:21:07.000000000,0 days 00:43:12.000000000
55,56,MEYRAT OLIVIER,AL ECHIROLLES TRIATHLON,12 S2M,M,0 days 02:27:20.000000000,0 days 00:25:13.000000000,0 days 01:22:53.000000000,0 days 00:39:15.000000000
56,57,AGIER PHILIP,VALENCE TRIATHLON,1 V3M,M,0 days 02:27:23.000000000,0 days 00:24:18.000000000,0 days 01:22:04.000000000,0 days 00:41:02.000000000
57,58,GUERRET HUGO,TRISALEVE ANNEMASSE,8 S1M,M,0 days 02:27:27.000000000,0 days 00:18:16.000000000,0 days 01:27:22.000000000,0 days 00:41:50.000000000
58,59,BERNARD CHRISTOPHE,TRIATHLON CLUB DES MONTS LYONNAIS,10 V1M,M,0 days 02:27:28.000000000,0 days 00:26:19.000000000,0 days 01:24:05.000000000,0 days 00:37:06.000000000
59,60,DAUBERT GUILLAUME,TRISALEVE ANNEMASSE,12 S3M,M,0 days 02:27:30.000000000,0 days 00:24:31.000000000,0 days 01:23:43.000000000,0 days 00:39:17.000000000
60,61,SCHMITT AYMERIC,TRISALEVE ANNEMASSE,15 S4M,M,0 days 02:27:32.000000000,0 days 00:23:55.000000000,0 days 01:24:15.000000000,0 days 00:39:23.000000000
61,62,BELVILLE EMERIC,AIX SAVOIE TRIATHLON,9 S1M,M,0 days 02:27:35.000000000,0 days 00:23:18.000000000,0 days 01:24:51.000000000,0 days 00:39:27.000000000
62,63,FABRE FRÉDÉRIC,ASPTT MULHOUSE TRIATHLON,16 S4M,M,0 days 02:27:45.000000000,0 days 00:25:50.000000000,0 days 01:22:46.000000000,0 days 00:39:11.000000000
63,64,MERMILLOD JÉRÔME,ALLIGATORS SEYNOD TRIATHLON,17 S4M,M,0 days 02:27:53.000000000,0 days 00:26:05.000000000,0 days 01:24:10.000000000,0 days 00:37:39.000000000
64,65,BONNIN ARNAULD,TEAM MERMILLOD TRIATHLON,13 S3M,M,0 days 02:28:08.000000000,0 days 00:26:47.000000000,0 days 01:22:43.000000000,0 days 00:38:39.000000000
