,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
99,100,HERVE CONESA,VAULX EN VELIN TRIATHLON,V1M (20),M,0 days 02:18:43.000000000,0 days 00:28:03.000000000,0 days 01:08:38.000000000,0 days 00:42:03.000000000
100,101,PIERRE BALSAT,ASMSE TRI 42,S2M (13),M,0 days 02:18:46.000000000,0 days 00:26:56.000000000,0 days 01:14:24.000000000,0 days 00:37:28.000000000
101,102,LUDOVIC THALMANN,LES HYDROS ANNECY TRIATHLON,V1M (21),M,0 days 02:18:57.000000000,0 days 00:21:13.000000000,0 days 01:15:44.000000000,0 days 00:42:01.000000000
102,103,RICHARD SWIATKIEWIEZ,VERON TRIATHLON,V1M (22),M,0 days 02:18:58.000000000,0 days 00:25:35.000000000,0 days 01:11:12.000000000,0 days 00:42:12.000000000
103,104,GUILLAUME MADELIN,LE PUY EN VELAY TRIATHLON,S4M (19),M,0 days 02:18:58.000000000,0 days 00:24:16.000000000,0 days 01:13:02.000000000,0 days 00:41:41.000000000
104,105,NICOLAS BLOUQUY,RILLIEUX TRIATHLON,V1M (23),M,0 days 02:19:01.000000000,0 days 00:24:10.000000000,0 days 01:15:33.000000000,0 days 00:39:18.000000000
105,106,CHARLY EUZENAT,CHALON TRIATHLON CLUB,S1M (15),M,0 days 02:19:11.000000000,0 days 00:22:55.000000000,0 days 01:10:20.000000000,0 days 00:45:57.000000000
106,107,ROMAIN CLAVELIN-TRUCHON,RILLIEUX TRIATHLON,S2M (14),M,0 days 02:19:12.000000000,0 days 00:26:34.000000000,,
107,108,JEAN-LUC HALL,LES HYDROS ANNECY TRIATHLON,V2M (14),M,0 days 02:19:16.000000000,0 days 00:24:36.000000000,0 days 01:13:46.000000000,0 days 00:40:54.000000000
108,109,JEAN-MARC BEVILACQUA,GUC TRIATHLON,V4M (1),M,0 days 02:19:32.000000000,0 days 00:22:55.000000000,0 days 01:15:13.000000000,0 days 00:41:25.000000000
109,110,JONATHAN GAILHOT,VALLONS DE LA TOUR TRIATHLON,S1M (16),M,0 days 02:19:46.000000000,0 days 00:27:31.000000000,0 days 01:15:03.000000000,0 days 00:37:13.000000000
110,111,STEPHANE SAILLARD,CN PONTARLIER TRIATHLON,V1M (24),M,0 days 02:19:53.000000000,0 days 00:24:50.000000000,0 days 01:13:19.000000000,0 days 00:41:44.000000000
